"","scenario","ssb_below_blim_total","ssb_below_blim_iter","collapse_total","collapse_iter","fmaxed_total","fmaxed_iter","yield","rel_yield","stk_pos","stk_pos2","stock","fhist","catch_rule","TAC","options","uncertainty","perfect_knowledge","HCRmult","w","b_w","b_z","upper_constraint","lower_constraint"
"6143",6143,0.02228,0.978,0,0,0,0,18.7148860176958,0.306298101573029,35,20,"rjc.27.347d","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6144",6144,0.04068,0.95,0.01176,0.244,0.00254,0.174,64.4592397690562,0.1701870358804,36,21,"sardina_pilchardus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6145",6145,0.0396,0.878,0.0163,0.212,0.00334,0.186,36.5510204601725,0.146533924248096,37,22,"zeus_faber","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6146",6146,0.03204,1,0.00152,0.014,0.00014,0.008,44.4693600116927,0.389905185868144,38,23,"chelidonichtys_lucerna","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6147",6147,0.03158,1,8e-05,0.006,0,0,32.9046621295648,0.373146346107226,39,24,"spondyliosoma_cantharus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6148",6148,0.01088,0.594,0,0,0,0,8.77620810243067,0.217245094997375,40,25,"anarchias_lupus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6149",6149,0.03086,0.996,0.00376,0.044,0.00056,0.04,43.1163986619675,0.278533319762401,41,26,"scophthalmus_rhombus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6150",6150,0.02064,0.994,0,0,0,0,9.69208990470457,0.068323989725928,42,27,"arg-comb-ex5.","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6151",6151,0.03508,0.994,0.00618,0.05,7e-04,0.042,94.507926324806,0.269062288219285,43,28,"ane-pore","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6152",6152,0.00646,0.35,0,0,0,0,9.02854623966456,0.262530136285938,44,29,"ang-78ab_2","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6153",6153,0.01128,0.638,0,0,0,0,24.7227658828458,0.321595625793118,45,16,"syc27.67","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6154",6154,0.0051,0.36,0,0,0,0,17.8694539264633,0.120357916734862,46,17,"syc27.8c","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6155",6155,0.06166,0.954,0,0,0,0,34.790766416603,0.616461524549425,47,18,"sdv.27.nea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6156",6156,0.04624,0.978,0,0,0,0,17.4336766930844,0.502305574133439,48,19,"rjc.27.afg","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6157",6157,0.04886,0.982,0,0,0,0,34.238346855749,0.571116195324718,49,20,"rjc.27.347d","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6158",6158,0.1058,0.966,0.0421,0.822,0.01166,0.692,44.9468668338078,0.144484985844053,50,21,"sardina_pilchardus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6159",6159,0.12202,0.948,0.06552,0.814,0.01458,0.75,31.5704632529517,0.152260379748082,51,22,"zeus_faber","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6160",6160,0.06464,0.736,0.01516,0.142,0.0013,0.094,60.0592030050158,0.589196390677134,52,23,"chelidonichtys_lucerna","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6161",6161,0.0783,0.972,0.01044,0.092,0.00098,0.068,48.4395735373368,0.629871657801417,53,24,"spondyliosoma_cantharus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6162",6162,0.0117,0.666,0,0,0,0,15.4579047856718,0.388705041811264,54,25,"anarchias_lupus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6163",6163,0.12432,0.908,0.04794,0.56,0.00796,0.468,41.0016546499063,0.323884922589289,55,26,"scophthalmus_rhombus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6164",6164,0.02338,0.954,0,0,0,0,35.3686901811781,0.251057208864435,56,27,"arg-comb-ex5.","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6165",6165,0.1346,0.952,0.05508,0.404,0.00538,0.33,108.643716007218,0.34442002806761,57,28,"ane-pore","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6166",6166,0.00606,0.256,0,0,0,0,14.4877681649438,0.416411658126028,58,29,"ang-78ab_2","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.9,NA,NA,3,NA,NA
"6167",6167,0.03464,0.892,0.01184,0.17,0.00192,0.128,41.8195507354396,0.101647901996174,1,1,"her-nis","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6168",6168,0.04214,1,0,0,0,0,30.3541535966411,0.493091095259187,2,2,"pol-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6169",6169,0.01938,0.966,0,0,0,0,12.7134229001424,0.229358408758878,3,3,"lin-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6170",6170,0.00856,0.73,0,0,0,0,0.574340047038601,0.00819100285875973,4,4,"smn-con","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6171",6171,0.02052,0.996,0,0,0,0,5.09540093740524,0.0513739517940042,5,5,"mut-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6172",6172,0.02204,1,0,0,0,0,7.06070213710282,0.0818387436879544,6,6,"tur-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6173",6173,0.03084,1,0.00052,0.018,0.00022,0.018,52.4648081373904,0.329110970001428,7,7,"lem-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6174",6174,0.01432,0.876,0,0,0,0,0.184826023187258,0.0050190716022057,8,8,"meg-4a6a","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6175",6175,0.0265,0.648,0.00204,0.152,0.00722,0.376,39.8622168995903,0.0691337461657267,9,9,"san-ns4","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6176",6176,0.02092,0.998,0,0,0,0,13.4998475797306,0.127174844125469,10,10,"ple-celt","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6177",6177,0.02558,1,0.00146,0.018,0.00034,0.02,42.7533926752956,0.18969295510229,11,11,"whg-7e-k","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6178",6178,0.02828,1,0,0,0,0,10.2729791147199,0.185648709845868,12,12,"had-iris","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6179",6179,0.02922,0.99,8e-05,0.004,2e-05,0.002,23.9479238190664,0.32320362012576,13,13,"ang-78ab","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6180",6180,0.0489,0.99,0.00018,0.006,2e-05,0.002,35.8430587074007,0.486313714504333,14,14,"ang-ivvi","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6181",6181,0.0222,1,0,0,0,0,6.78691724608888,0.101857858793321,15,15,"nep-2829","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6182",6182,0.1022,0.894,0.04714,0.634,0.00776,0.476,68.5150632534192,0.185610517582867,16,1,"her-nis","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6183",6183,0.11042,0.964,0.00168,0.03,0.00016,0.012,39.8647307714828,0.698607585115307,17,2,"pol-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6184",6184,0.04548,0.934,0,0,0,0,29.2085632204754,0.535929964903403,18,3,"lin-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6185",6185,3e-04,0.026,0,0,0,0,1.31489144765696,0.018099675442573,19,4,"smn-con","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6186",6186,0.0163,0.674,0,0,0,0,27.7144612090105,0.307210155783426,20,5,"mut-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6187",6187,0.00944,0.442,4e-04,0.006,1e-04,0.006,30.2338848490381,0.40509706105666,21,6,"tur-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6188",6188,0.09036,0.938,0.01154,0.206,0.00246,0.156,79.666048263301,0.568715849452065,22,7,"lem-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6189",6189,0.01676,0.94,0,0,0,0,1.10893389512025,0.0314485567659456,23,8,"meg-4a6a","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6190",6190,0.05564,0.898,0.0047,0.392,0.01824,0.782,51.556599595495,0.0999671105490601,24,9,"san-ns4","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6191",6191,0.02598,0.836,0,0,0,0,45.4657387514212,0.472605175107142,25,10,"ple-celt","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6192",6192,0.15044,0.982,0.051,0.55,0.00888,0.5,60.2806371454656,0.316070890314554,26,11,"whg-7e-k","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6193",6193,0.02346,0.918,0.00014,0.004,2e-05,0.002,27.6063044753304,0.566669660957438,27,12,"had-iris","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6194",6194,0.06068,0.864,4e-05,0.002,0,0,42.5672796931885,0.596297039464357,28,13,"ang-78ab","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6195",6195,0.11286,0.932,0.00118,0.02,4e-05,0.004,45.4176861312749,0.648585929438228,29,14,"ang-ivvi","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6196",6196,0.01728,0.84,0,0,0,0,26.513336326624,0.440312242521321,30,15,"nep-2829","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6197",6197,0.0124,0.912,0,0,0,0,3.02333870594074,0.0387498046124213,31,16,"syc27.67","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6198",6198,0.00932,0.798,0,0,0,0,2.20910403526684,0.0148298814575433,32,17,"syc27.8c","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6199",6199,0.01988,0.972,0,0,0,0,12.7200792708582,0.220573996566162,33,18,"sdv.27.nea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6200",6200,0.0031,0.198,0,0,0,0,6.24653183897351,0.184165870358893,34,19,"rjc.27.afg","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6201",6201,0.0155,0.938,0,0,0,0,9.28320367656939,0.151934009106995,35,20,"rjc.27.347d","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6202",6202,0.034,0.928,0.00842,0.196,0.00196,0.142,44.2107682943281,0.116726471440931,36,21,"sardina_pilchardus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6203",6203,0.03204,0.81,0.013,0.176,0.00288,0.156,24.2609169748784,0.0972626023960095,37,22,"zeus_faber","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6204",6204,0.02534,1,0.00084,0.01,0,0,29.3901761260219,0.257691634916737,38,23,"chelidonichtys_lucerna","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6205",6205,0.0264,1,2e-05,0.002,0,0,21.1216344332065,0.239524134346971,39,24,"spondyliosoma_cantharus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6206",6206,0.00636,0.446,0,0,0,0,4.99703075974198,0.123695838730657,40,25,"anarchias_lupus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6207",6207,0.02534,0.996,0.0022,0.028,0.00032,0.024,27.3202507018855,0.176489696748481,41,26,"scophthalmus_rhombus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6208",6208,0.01664,0.992,0,0,0,0,3.47616441658986,0.0245050782875462,42,27,"arg-comb-ex5.","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6209",6209,0.02796,0.988,0.00388,0.034,0.00042,0.026,61.963126410954,0.176407855147025,43,28,"ane-pore","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6210",6210,0.0048,0.34,0,0,0,0,4.55261244875467,0.132379890948316,44,29,"ang-78ab_2","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6211",6211,0.0083,0.566,0,0,0,0,16.9044826779054,0.219894801061965,45,16,"syc27.67","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6212",6212,0.00376,0.286,0,0,0,0,10.7498811571146,0.0724047475956492,46,17,"syc27.8c","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6213",6213,0.0441,0.944,0,0,0,0,30.8647051638902,0.546895201222706,47,18,"sdv.27.nea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6214",6214,0.03752,0.976,0,0,0,0,15.5134901800428,0.446980446459181,48,19,"rjc.27.afg","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6215",6215,0.0368,0.974,0,0,0,0,29.8934577834335,0.498640835268832,49,20,"rjc.27.347d","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6216",6216,0.1023,0.966,0.03858,0.82,0.01108,0.682,44.7189371754616,0.143752289311915,50,21,"sardina_pilchardus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6217",6217,0.11878,0.946,0.06276,0.81,0.01458,0.75,31.4705489528627,0.15177850562568,51,22,"zeus_faber","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6218",6218,0.058,0.728,0.01018,0.126,0.00086,0.07,58.1716184894572,0.570678696002227,52,23,"chelidonichtys_lucerna","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6219",6219,0.07424,0.972,0.00776,0.082,0.00062,0.046,47.6502696372218,0.619608145557829,53,24,"spondyliosoma_cantharus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6220",6220,0.00982,0.62,0,0,0,0,13.6527631494433,0.343312883888554,54,25,"anarchias_lupus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6221",6221,0.11974,0.906,0.04388,0.556,0.0076,0.466,40.7465686240021,0.321869918110591,55,26,"scophthalmus_rhombus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6222",6222,0.01872,0.952,0,0,0,0,23.1454799818942,0.164293321927266,56,27,"arg-comb-ex5.","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6223",6223,0.1235,0.942,0.0467,0.384,0.00462,0.298,104.290071473987,0.330618195550833,57,28,"ane-pore","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6224",6224,0.00518,0.252,0,0,0,0,11.4587761526834,0.329351486268237,58,29,"ang-78ab_2","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:5","observation_error",FALSE,0.9,NA,NA,5,NA,NA
"6225",6225,0.1132,0.992,0.05712,0.538,0.00652,0.388,105.234563719854,0.255786406871677,1,1,"her-nis","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6226",6226,0.18026,1,0.02502,0.13,0.00136,0.09,40.5400651737036,0.658557158404587,2,2,"pol-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6227",6227,0.0956,0.994,0.00012,0.004,0,0,37.2139392181717,0.671363640600193,3,3,"lin-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6228",6228,0.03226,0.978,0,0,0,0,17.7022440910949,0.25246216540926,4,4,"smn-con","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6229",6229,0.0353,1,0,0,0,0,34.616138442432,0.349014307113914,5,5,"mut-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6230",6230,0.03552,1,9e-04,0.008,0.00012,0.006,35.9720483811371,0.416942563250874,6,6,"tur-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6231",6231,0.14218,1,0.03374,0.274,0.00498,0.24,95.6447927856158,0.599978378779701,7,7,"lem-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6232",6232,0.02518,0.884,0,0,0,0,2.0486765458608,0.0556331521726085,8,8,"meg-4a6a","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6233",6233,0.05982,0.962,0.00788,0.524,0.01778,0.732,79.559547725577,0.137981527504472,9,9,"san-ns4","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6234",6234,0.04858,1,0.00308,0.012,0.00024,0.012,57.000180612022,0.536968216985018,10,10,"ple-celt","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6235",6235,0.13836,1,0.04666,0.334,0.00718,0.312,106.780871676171,0.473777116368023,11,11,"whg-7e-k","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6236",6236,0.04856,1,0.001,0.008,8e-05,0.004,31.484024256871,0.568965284439154,12,12,"had-iris","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6237",6237,0.16038,1,0.00252,0.036,2e-04,0.016,50.7607154999753,0.685071788841417,13,13,"ang-78ab","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6238",6238,0.23372,1,0.03502,0.138,0.00202,0.112,48.1738740888998,0.653616529813615,14,14,"ang-ivvi","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6239",6239,0.03966,1,5e-04,0.002,0,0,32.5834772085408,0.489011888632581,15,15,"nep-2829","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6240",6240,0.16236,0.972,0.09472,0.882,0.01314,0.742,53.526300318309,0.145005256284012,16,1,"her-nis","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6241",6241,0.30252,0.986,0.05502,0.228,0.00298,0.166,37.2965860729442,0.653602255056582,17,2,"pol-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6242",6242,0.2326,0.986,0.00032,0.01,4e-05,0.004,37.5710426772512,0.689367957999672,18,3,"lin-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6243",6243,0.01104,0.176,0,0,0,0,26.5712447672839,0.365757118011519,19,4,"smn-con","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6244",6244,0.03312,0.752,0.00352,0.012,0.00018,0.012,44.8969077076577,0.497674694342581,20,5,"mut-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6245",6245,0.02136,0.508,0.00456,0.03,0.00068,0.03,43.3503360224105,0.580841456735781,21,6,"tur-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6246",6246,0.22458,0.982,0.08196,0.566,0.01116,0.5,64.6875777796402,0.461788321975696,22,7,"lem-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
"6247",6247,0.0194,0.94,0,0,0,0,3.16728980352336,0.0898220296255836,23,8,"meg-4a6a","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.95,NA,NA,1,NA,NA
